Date,Open,High,Low,Close,Adj Close,Volume,GDP,Inflation,Unemployment,Interest Rate,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,grossProfit,totalRevenue,operatingIncome,investmentIncomeNet,interestExpense,netIncome_x,capitalExpenditures,cashflowFromInvestment,cashflowFromFinancing,Sentiment
30-12-2020,135.5800018,135.9900055,133.3999939,133.7200012,131.0541534,96452100,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
31-12-2020,134.0800018,134.7400055,131.7200012,132.6900024,130.044693,99116600,22024.502,260.249,6.8,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
04-01-2021,133.5200043,133.6100006,126.7600021,129.4100037,126.8300552,143301900,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
05-01-2021,128.8899994,131.7400055,128.4299927,131.0099945,128.3981934,97664900,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
06-01-2021,127.7200012,131.0500031,126.3799973,126.5999985,124.0760803,155088000,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
07-01-2021,128.3600006,131.6300049,127.8600006,130.9199982,128.3099823,109578200,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
08-01-2021,132.4299927,132.6300049,130.2299957,132.0500031,129.4174194,105158200,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
11-01-2021,129.1900024,130.1699982,128.5,128.9799957,126.4086304,100384500,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
12-01-2021,128.5,129.6900024,126.8600006,128.8000031,126.2322235,91951100,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
13-01-2021,128.7599945,131.4499969,128.4900055,130.8899994,128.2805634,88636800,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
14-01-2021,130.8000031,131.0,128.7599945,128.9100037,126.3400574,90221800,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
15-01-2021,128.7799988,130.2200012,127.0,127.1399994,124.6053238,111598500,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
19-01-2021,127.7799988,128.7100067,126.9400024,127.8300018,125.2815704,90757300,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
20-01-2021,128.6600037,132.4900055,128.5500031,132.0299988,129.3978424,104319500,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
21-01-2021,133.8000031,139.6699982,133.5899963,136.8699951,134.1413269,120150900,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
22-01-2021,136.2799988,139.8500061,135.0200043,139.0700073,136.2975006,114459400,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
25-01-2021,143.0700073,145.0899963,136.5399933,142.9199982,140.0707397,157611700,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
26-01-2021,143.6000061,144.3000031,141.3699951,143.1600037,140.305954,98390600,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
27-01-2021,143.4299927,144.3000031,140.4100037,142.0599976,139.2278748,140843800,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
28-01-2021,139.5200043,141.9900055,136.6999969,137.0899963,134.3569489,142621100,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
29-01-2021,135.8300018,136.7400055,130.2100067,131.9600067,129.3292542,177523800,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
01-02-2021,133.75,135.3800049,130.9299927,134.1399994,131.4657288,106239800,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
02-02-2021,135.7299957,136.3099976,134.6100006,134.9900055,132.2988281,83305400,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
03-02-2021,135.7599945,135.7700043,133.6100006,133.9400024,131.2697754,89880900,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
04-02-2021,136.3000031,137.3999939,134.5899963,137.3899994,134.6509552,84183100,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
05-02-2021,137.3500061,137.4199982,135.8600006,136.7599945,134.2338257,75693800,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
08-02-2021,136.0299988,136.9600067,134.9199982,136.9100037,134.381073,71297200,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
09-02-2021,136.6199951,137.8800049,135.8500061,136.0099945,133.4976807,76774200,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
10-02-2021,136.4799957,136.9900055,134.3999939,135.3899994,132.8891449,73046600,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
11-02-2021,135.8999939,136.3899994,133.7700043,135.1300049,132.6339417,64280000,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
12-02-2021,134.3500061,135.5299988,133.6900024,135.3699951,132.8695068,60145100,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
16-02-2021,135.4900055,136.0099945,132.7899933,133.1900024,130.7297821,80576300,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
17-02-2021,131.25,132.2200012,129.4700012,130.8399963,128.423172,97918500,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
18-02-2021,129.1999969,130.0,127.4100037,129.7100067,127.314064,96856700,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
19-02-2021,130.2400055,130.7100067,128.8000031,129.8699951,127.4710999,87668800,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
22-02-2021,128.0099945,129.7200012,125.5999985,126.0,123.6725769,103916400,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
23-02-2021,123.7600021,126.7099991,118.3899994,125.8600006,123.5351715,158273000,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
24-02-2021,124.9400024,125.5599976,122.2300034,125.3499985,123.034584,111039900,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
25-02-2021,124.6800003,126.4599991,120.5400009,120.9899979,118.755127,148199500,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
26-02-2021,122.5899963,124.8499985,121.1999969,121.2600021,119.020134,164560400,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
01-03-2021,123.75,127.9300003,122.7900009,127.7900009,125.4295197,116307900,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
02-03-2021,128.4100037,128.7200012,125.0100021,125.1200027,122.8088455,102260900,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
03-03-2021,124.8099976,125.7099991,121.8399963,122.0599976,119.8053589,112966300,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
04-03-2021,121.75,123.5999985,118.6200027,120.1299973,117.9110031,178155000,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
05-03-2021,120.9800034,121.9400024,117.5699997,121.4199982,119.1771851,153766600,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
08-03-2021,120.9300003,121.0,116.2099991,116.3600006,114.2106552,154376600,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
09-03-2021,119.0299988,122.0599976,118.7900009,121.0899963,118.8532715,129525800,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
10-03-2021,121.6900024,122.1699982,119.4499969,119.9800034,117.7637939,111943300,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
11-03-2021,122.5400009,123.2099991,121.2600021,121.9599991,119.707222,103026500,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
12-03-2021,120.4000015,121.1699982,119.1600037,121.0299988,118.7943802,88105100,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
15-03-2021,121.4100037,124.0,120.4199982,123.9899979,121.699707,92403800,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
16-03-2021,125.6999969,127.2200012,124.7200012,125.5699997,123.2505188,115227900,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
17-03-2021,124.0500031,125.8600006,122.3399963,124.7600021,122.4554825,111932600,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
18-03-2021,122.8799973,123.1800003,120.3199997,120.5299988,118.3036118,121229700,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
19-03-2021,119.9000015,121.4300003,119.6800003,119.9899979,117.7735977,185549500,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
22-03-2021,120.3300018,123.8700027,120.2600021,123.3899994,121.1108017,111912300,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
23-03-2021,123.3300018,124.2399979,122.1399994,122.5400009,120.2764969,95467100,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
24-03-2021,122.8199997,122.9000015,120.0699997,120.0899963,117.8717575,88530500,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
25-03-2021,119.5400009,121.6600037,119.0,120.5899963,118.3625183,98844700,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
26-03-2021,120.3499985,121.4800034,118.9199982,121.2099991,118.9710693,94071200,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
29-03-2021,121.6500015,122.5800018,120.7300034,121.3899994,119.1477356,80819200,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
30-03-2021,120.1100006,120.4000015,118.8600006,119.9000015,117.6852646,85671900,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
31-03-2021,121.6500015,123.5199966,121.1500015,122.1500015,119.8936996,118323800,22600.185,262.518,6.4,0.09,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
01-04-2021,123.6600037,124.1800003,122.4899979,123.0,120.7279968,75089100,23292.362,266.752,6.1,0.07,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
05-04-2021,123.8700027,126.1600037,123.0699997,125.9000015,123.57444,88651200,23292.362,266.752,6.1,0.07,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,1
06-04-2021,126.5,127.1299973,125.6500015,126.2099991,123.8786926,80171300,23292.362,266.752,6.1,0.07,324000000000.0,144000000000.0,38016000000,105000000000.0,272000000000.0,66288000000.0,3763000000,2873000000,57411000000,7309000000,-4289000000,-86820000000.0,-1
